INFO:root:Logging Session Started at 2022-05-08 15-34-59
INFO:root:Looking for 2022-04-26 14-12-30.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\105\
INFO:root:Looking for 2022-04-26 14-07-51.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\97\
INFO:root:Looking for 2022-04-26 13-22-50.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\31\
INFO:root:Looking for 2022-04-23 13-11-24.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\31\
INFO:root:Looking for 2022-04-25 15-05-15.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\31\
INFO:root:Looking for 2022-04-25 16-35-16.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\31\
INFO:root:Looking for 2022-04-25 14-43-51.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\24\
INFO:root:Looking for 2022-04-26 13-15-20.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\24\
INFO:root:Looking for 2022-04-23 12-51-45.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\24\
INFO:root:Looking for 2022-04-25 15-46-35.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\24\
INFO:root:Looking for 2022-04-25 14-43-41.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\24\
INFO:root:Looking for 2022-04-26 14-05-24.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\90\
INFO:root:Logging Session Ended at 2022-05-08 15-35-00
